id,log_price,property_type,room_type,amenities,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,description,first_review,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,last_review,latitude,longitude,name,neighbourhood,number_of_reviews,review_scores_rating,thumbnail_url,zipcode,bedrooms,beds
20761244,3.871201010907892,Condominium,Private room,"{TV,Internet,""Wireless Internet"",Pool,Kitchen,""Pets allowed"",Gym,""Elevator in building"",""Hot tub"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",4,1,Real Bed,flexible,TRUE,LA,"Only 3 miles from  LAX. In between Westfield Culver City shopping mall and the Promenade Howard Hughes Center where there is a movie theater and many restaurants. Close to Playa Vista, Corporate Pointe. 4-5 miles  from Marina Del Rey,  Santa Monica , and Venice Beach. 2bed/2bath condo. The Master bedroom with very own bathroom , two queen beds , big closets , nice sized mirrors. Cable Tv with DVR . Clean laminated floors and blackout curtains . Wifi of course !! The kitchen  , hot pot and French press for coffee. 5 community laundry rooms. 3 swimming pools to enjoy in the California sunshine , two jacuzzi's   for relaxation . Gym with safe equipment and a sauna room ! If you have any questions about Los Angeles or need directions somewhere I'd be more than happy to help! Safe Gated community in Heather Village Condominiums. There is fox hills park down the street with a nice jogging track. Neighborhood is full of pine trees, gas station convenience store down the street. Wells Fargo an",2/25/17,t,t,100%,1/5/17,t,4/2/17,33.98029790327221,-118.3865229,COZY High Ceiling MasterBedroom !,,10,92,https://a0.muscache.com/im/pictures/b655e8bf-4a1a-49ea-8701-ff73073ed528.jpg?aki_policy=small,90230,1,2
3976798,5.5606816310155285,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer""}",4,2.5,Real Bed,strict,TRUE,LA,"Our brand-new 2-bdrm is comfortably appointed and in a great location. 1600 sf, 20-foot operable glass wall, LEED Gold. Steps from Moby's new restaurant, gourmet coffee, and yoga. Balcony hot tub with views of Griffith Park Observatory. Parking spot! Detached basement unit with separate entrance is occupied.",1/5/16,t,t,,11/5/13,f,1/5/16,34.10762628,-118.267016,Stunning Silverlake Modern Home,Silver Lake,1,100,https://a0.muscache.com/im/pictures/1b051905-7470-4a01-9de2-5a0c4b70ea8c.jpg?aki_policy=small,90039,2,2
17812291,3.80666249,Apartment,Private room,"{""Wireless Internet"",""Smoke detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1,1,Futon,strict,TRUE,NYC,"Stay in this large room with hammock. Citi bike share right outside and one block from Von King Park. Within walking distance to various local hip bars and restaurants. This room belongs to Teddy, who is currently cat sitting in another apartment for the summer, but will be nearby to help get your settled and oriented. The room is large and has plenty of light. A ceiling fan to keep you cool at night, and a hammock to relax in. There is a bathroom that is shared with the other person in the apartment, and a little kitchen available. A very uniquely Bed-stuy art scene.",9/18/16,t,t,90%,10/12/15,f,8/14/17,40.690330687790066,-73.94216841,Artist's room in the heart of chic Bed-Sty,Bedford-Stuyvesant,4,95,https://a0.muscache.com/im/pictures/6a25549d-ffea-4fec-88d9-60d554c62bcb.jpg?aki_policy=small,11221,1,1
1168086,4.0943445622220995,House,Private room,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",3,1,Real Bed,strict,TRUE,DC,"My place is close to restaurants and dining, family-friendly activities, nightlife, and public transport.  If you love being close to the action and enjoy a peaceful night, this is the perfect place for you. You're a short ride from Capitol Hill and H Streets Restaurants and Bars. The metro is walking distance and requires no transfer to DCA airport. My place is good for couples, solo adventurers, business travelers, and families (with kids). Blue line metro - 5 to 10 minute walk Union Station/Metro- 15 minute ride  Bus Stops 5 minute walk Typical uber and lyft wait 2-5 minutes. Street parking available.",4/4/17,t,f,100%,7/28/15,f,4/4/17,38.89403438667299,-76.93555537,City Life with a Suburban Feel,Hillbrook,1,80,https://a0.muscache.com/im/pictures/43b06a33-6e7e-4b7e-bccb-29fd2b1c5e4d.jpg?aki_policy=small,20019,1,1
19692298,4.700480365792417,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",3,1,Real Bed,flexible,TRUE,Chicago,"Charming cozy one bedroom w a king size temperpedic bed. Available for full month sublet!! Half a block from the California blue line (24 hr train) 20min to O'hare, 10 to the loop. Best place to stay in Logan Square. Safe, hip & conveniently located. The house is also available for full months!! My house is the best most beautiful cozy conveniently located place. 1/2 a block from the 24 hr EL train (subway). Steps away from dozens and dozens of bars & restaurants yet on a very safe quiet family oriented street. Truly perfect location!! I'm also flexible & will work w you on check-in/check-out times. Bottom floor of a duplex w chill, friendly, quiet upstairs neighbor. HUGE flatscreen w Apple TV, wifi, bathtub & shower, most comfortable bed I've ever slept in, 6 drawer dresser, lots of heat, cool window ledge u can sit on and read or just relax, plenty of kitchen supplies (small kitchen) but I make it work :-) Full month sublet available all year. Plz contact me for further info!!",11/23/15,t,f,100%,3/15/15,f,11/21/16,41.921360308987616,-87.69941591,Charming bohemian duplex w King bed,,18,97,https://a0.muscache.com/im/pictures/a8312755-d214-4b56-8a2f-6f6acfec8900.jpg?aki_policy=small,60647,1,1
262343,4.700480365792417,Apartment,Entire home/apt,"{TV,Kitchen,Heating,""Smoke detector"",Essentials,""Lock on bedroom door"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",5,2,Real Bed,flexible,TRUE,NYC,"Sunny, large, 2 bedroom/2 bath with sleeper couch in quiet clean apartment only 10 min. walk from Prospect Park, Brooklyn Museum and lots of cute places to eat. Only 3 blocks form 3 & 4 Trains, Q & B trains are 10 min away. Private bath, private entrance in front of apartment, Living Rm, Dining Rm and Kitchen. My place is close to Salems Hour, Pels Pie, Prospect Park, Midwood Flats,  and a Lil Mo Wine. My place is good for couples, solo adventurers, business travelers, and groups of 5. Although the apartment is shared I have my own separate suite with its own bathroom and private entrance removed from the common area. It's perfect for a quiet get away or an escape to get some work done. There is a large living/dining space including TV with Chromecast & HiFi speakers and full sized kitchen. The bedrooms are at opposite ends of this very spacious 2.5 bedroom, 2 bath so occupants in each bedroom won't hear each other. The couch in the living room sleeps 1. The front rooms catch morning l",,,,,,t,,40.661488837938215,-73.95182313,Brooklyn 2 Bdrm Apt. w/ 2 baths,Lefferts Garden,0,,https://a0.muscache.com/im/pictures/a1755c3c-c9ec-44a2-ae60-bee9602e6b2b.jpg?aki_policy=small,11225,2,2
15734037,5.1929568508902095,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""Fire extinguisher"",Essentials}",5,1,Real Bed,flexible,TRUE,NYC,"650 sq. ft., kitchen, livingroom w/ dining area, full bathroom, and large bedroom. Third floor of a walk-up building. Although it's an older building, everything works very well. Original decorative molding on walls. Lots of light throughout!  Windows in every room.  Apt gets lots of sun! Kitchen has everything you'd need.  Cookware, plates/bowls/cutlery/appliances. There is a fire escape in the kitchen. Livingroom is large and has tv with roku box and local channels. Full size bed and desk in bedroom. Couch sleeps one.  Air mattress could accommodate two more.   One of the safest blocks in NYC.  Security camera outside.  Working buzzer system. Great area--very safe, lots to do! Surrounded by TONS of restaurants, bars, cafes, cute shops, etc. While there are lots of places close by, the block (and a couple of the surrounding blocks) feel relatively quiet and residential for NYC.  Lots of families.  There is a public library across the street and two cafes on the block (one Italian, one",,t,f,,1/22/15,f,,40.71270422233128,-73.94643149,"Large, comfy 1br in Williamsburg!",Williamsburg,0,,,11211,1,2
5011392,4.248495242049359,Apartment,Entire home/apt,"{""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private entrance""}",2,1,Real Bed,flexible,TRUE,DC,Studio with private bathroom and walk in closet.  15 minute walk to Chinatown and downtown restaurants. Giant supermarket 2 blocks away.   2 blocks to metro.  Great access to 7th and 9th street restaurants and cafes. Great new restaurants and cafes in the area.  Try Sundevich for one of the best sandwich places in town..get there early before they run out of ingredients for the day. Bus lines on 9th and 7th street.  Shaw metro 2 blocks north and Convention Center metro 3.5 blocks south.  DC Bike share 1.5 blocks away.,,t,t,,4/12/12,t,,38.91140319966409,-77.02163619,Charming studio in hip Shaw/Logan neighborhood,Shaw,0,,https://a0.muscache.com/im/pictures/0aec0e43-6c3c-4faa-984e-d032e1b25c99.jpg?aki_policy=small,20001,1,1
1830541,5.393627546352364,Condominium,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Smoke detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private entrance""}",3,1,Real Bed,flexible,TRUE,DC,"Beautiful Condo close to Capitol Building, White House, National Mall, Eastern Market, Museums, Restaurants and Dining. Modern Courtyard Style Condo with a large bedroom, full bath, Hardwood floors, centralized air and heat. The space comes with additional amenities including Cable and Wifi. Credentials will be available upon arrival. Condo is fully secure with touch pad entry (No Key required). Code will be given to guests upon arrival. The condo is located near the Potomac Avenue and Naylor Rd Metro Stations. Within 10 minutes or less, you can enjoy many popular locations including Eastern Market, Smithsonian Museums, Capitol Building, Dupont Circle, U ST and H ST.",,t,f,,1/3/17,f,,38.86353354138231,-76.9492231,Modern Condo in the heart of Capitol Hill,Hillcrest,0,,https://a0.muscache.com/im/pictures/59cb2321-0bd0-4809-b920-694db5a109a6.jpg?aki_policy=small,20020,1,1
4576821,4.248495242049359,Apartment,Entire home/apt,"{""Wireless Internet"",Kitchen,Breakfast,Elevator,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1,1,Real Bed,flexible,TRUE,NYC,"Single person studio available in the heart of Park Slope! Just one block from Prospect Park. Close to wonderful restaurants and bars. The apartment is about a five minute walk to the F G trains; about a 10 minute walk to the B Q 2 3. The building is very quiet and mostly occupied by young professionals. I am looking for a guest who will respect the place, keep it tidy and can be a quiet neighbor. Perfect getaway for someone who's looking for a quaint spot in a beautiful park of Brooklyn.",7/4/16,t,t,100%,11/25/14,f,9/29/17,40.669025811351865,-73.97707905,Charming Studio in Park Slope,Park Slope,2,100,https://a0.muscache.com/im/pictures/6666b75f-4bc7-447c-adda-f6ec01a4166f.jpg?aki_policy=small,,0,1
1008814,4.605170185988092,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Free parking on premises"",Dog(s),""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",4,1,Real Bed,moderate,TRUE,LA,"Viewing sunrise and sunset right from your bedroom, sipping a glass of wine while enjoying this breathtaking view of Los Angeles and Hollywood at the balcony.  This is our home that we love to share the experience with our guests. Viewing sunrise and sunset right from your bedroom, sipping a glass of wine while enjoying this breathtaking view of Los Angeles and Hollywood at the balcony.  This is our home that we love to share the experience with our guests. There's a queen size bed and a Twin Trundle extra firm mattress for your comfort. This rare and unique and warm Spanish architectural home located in the best pocket of Los Feliz, consisting of 5 stories   overlooking 180 degree view of Los Angeles. Each Floor has a view of the City. Top floor is the Library, First floor being the Home Office. Second Floor is the Formal Living room, Family Room, Kitchen and dinning. Third floor (entire floor with privacy) is dedicated for the guests from Airbnb. French door leading to the jacuzzi, o",8/8/14,t,t,100%,4/25/12,f,11/20/16,34.114519367871964,-118.2807146,Upscale Spanish Hacienda View Home,Los Feliz,15,100,https://a0.muscache.com/im/pictures/25134447/26a736fb_original.jpg?aki_policy=small,90027,1,3
7226513,4.804021044733257,Apartment,Entire home/apt,"{""Wireless Internet"",Kitchen,Breakfast,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private entrance"",Bathtub}",2,1,Real Bed,strict,TRUE,NYC,"Visiting the City? Come stay in my cozy apt in Manhattan!!! It's an amazing place to live right in Upper West Side. Quiet and with tons of sunlight. I love the neighborhood, so convenient, close to everything and charming: 1min walk to cool bars and restaurants, 3min to Columbia University, 1min to subway, 7min to Central Park and St.John the Divine Cathedral is right in my street. Also, you can take the subway and get to Times Sq in 15 min, Chelsea in 20, Soho in 30,  Green Point in 35... No matter how cold it's outside, the building remains always warm and cozy. Super quiet: my neighbors are the best. And sooo sunny the whole year. You'll love waking up here in a sunny morning. ONLY super super tidy and clean guests, professionals, responsible and able to give back the apartment exactly as I'll trust it to them: pristine :) I'll be out of town but you can contact me 24/7 if you need me. I love the neighborhood, so convenient, close to everything and charming: 1min walk to cool bars a",1/4/17,t,t,100%,4/14/14,f,8/6/17,40.80358102004292,-73.9630543,Cozy and Sunny Studio in UWS Manhattan,Morningside Heights,2,100,https://a0.muscache.com/im/pictures/fd2ce23c-8db6-4360-9b23-0df006c79bc4.jpg?aki_policy=small,10025,0,1
